Gene_ID,logFC,logCPM,LR,PValue,FDR
ENSRNOG00000037566,-0.184825145,1.454270781,0.974861229,0.323470788,0.783896375
ENSRNOG00000004510,0.093463858,6.253579447,0.972973017,0.323939835,0.784975209
ENSRNOG00000052952,-0.363433452,-0.639676771,0.972737542,0.323998392,0.785059252
ENSRNOG00000017545,-0.105692642,4.433497395,0.97222414,0.324126111,0.785310853
ENSRNOG00000036337,-1.325316466,-3.380631736,0.971922408,0.324201204,0.785377057
ENSRNOG00000042292,-1.325316466,-3.380631736,0.971922408,0.324201204,0.785377057
ENSRNOG00000060813,1.151834265,-3.132078093,0.971820088,0.324226673,0.785380898
ENSRNOG00000023220,0.098199148,4.508934709,0.970830906,0.324473041,0.785919785
ENSRNOG00000019336,-0.990116013,-2.987877008,0.970557264,0.324541238,0.78592175
ENSRNOG00000048315,0.095259569,5.783257137,0.970547315,0.324543718,0.78592175
ENSRNOG00000020906,0.128489554,2.978319038,0.97053995,0.324545554,0.78592175
ENSRNOG00000007710,-0.093268429,6.281046477,0.97043978,0.324570524,0.785924339
ENSRNOG00000009625,0.089845947,9.393463495,0.969807536,0.324728184,0.786248204
ENSRNOG00000025979,0.43260346,-1.114758347,0.969681518,0.32475962,0.786266425
ENSRNOG00000014044,-0.093935744,5.234515525,0.969412912,0.324826641,0.786370789
ENSRNOG00000007012,-0.563756029,-2.022688258,0.969299901,0.324854844,0.78638117
ENSRNOG00000015903,0.371030093,-1.007760042,0.969132819,0.324896547,0.786424228
ENSRNOG00000020470,-0.093604008,6.360046566,0.968950952,0.324941948,0.786476231
ENSRNOG00000002301,-0.090559103,7.522389701,0.967943007,0.325193723,0.787027689
ENSRNOG00000024629,0.08729519,8.155603628,0.967453898,0.325315991,0.787265657
ENSRNOG00000006763,-0.093511485,5.389732687,0.966808992,0.325477299,0.787598058
ENSRNOG00000019962,0.121964266,3.482414009,0.966658103,0.325515055,0.787631461
ENSRNOG00000010607,1.099098268,-3.13343991,0.966275501,0.325610818,0.787667038
ENSRNOG00000056014,1.099096457,-3.13343991,0.966248816,0.325617498,0.787667038
ENSRNOG00000000096,1.099095322,-3.13343991,0.966232095,0.325621685,0.787667038
ENSRNOG00000004846,0.088376411,6.618987995,0.966173158,0.32563644,0.787667038
ENSRNOG00000013459,-0.126149724,4.312920265,0.966120891,0.325649526,0.787667038
ENSRNOG00000017365,0.265460993,0.591094081,0.965221774,0.325874753,0.788112381
ENSRNOG00000036859,0.090986348,6.54608388,0.965194527,0.325881581,0.788112381
ENSRNOG00000006797,-0.106639005,4.978376193,0.96505787,0.325915832,0.78813725
ENSRNOG00000001428,0.15692315,2.374430932,0.964573089,0.326037374,0.788373188
ENSRNOG00000019107,0.858871105,-2.476498542,0.964285687,0.326109459,0.78848951
ENSRNOG00000020230,0.104013552,5.046678953,0.963107627,0.326405153,0.789146435
ENSRNOG00000048706,-0.822912743,-2.857603835,0.962294789,0.326609384,0.789582147
ENSRNOG00000033747,-0.116023098,3.648493865,0.962148717,0.326646103,0.789598822
ENSRNOG00000058412,-0.090872815,7.225063537,0.962076312,0.326664306,0.789598822
ENSRNOG00000007285,0.147111906,2.308733286,0.96111326,0.326906552,0.790126288
ENSRNOG00000021244,1.508068679,-3.294975714,0.960339091,0.327101459,0.790539268
ENSRNOG00000054924,1.508035404,-3.294975714,0.960011502,0.32718398,0.790595043
ENSRNOG00000059649,1.508030951,-3.294975714,0.959967659,0.327195026,0.790595043
ENSRNOG00000021771,0.676061596,-2.427533019,0.959961154,0.327196665,0.790595043
ENSRNOG00000021060,1.507997723,-3.294975714,0.959640459,0.32727748,0.790732211
ENSRNOG00000004994,-0.823384289,-2.857548162,0.959353616,0.327349787,0.790842756
ENSRNOG00000056177,-0.823390549,-2.857548162,0.959268155,0.327371334,0.790842756
ENSRNOG00000006114,-0.1530316,3.428756466,0.959151983,0.327400628,0.79085542
ENSRNOG00000020480,-0.084748064,10.59405652,0.959030088,0.327431367,0.790871577
ENSRNOG00000017053,-0.204568121,1.675702503,0.958841155,0.327479021,0.790928581
ENSRNOG00000027295,-0.091925712,5.23681545,0.958182459,0.327645231,0.791271896
ENSRNOG00000011358,-0.086117974,7.353288416,0.95787816,0.327722053,0.791399301
ENSRNOG00000049394,-0.49574021,-1.403797208,0.957249116,0.327880936,0.791703007
ENSRNOG00000006112,-0.135833086,2.739543231,0.957189604,0.327895972,0.791703007
ENSRNOG00000007732,0.1155231,3.765289845,0.956573929,0.328051586,0.791957673
ENSRNOG00000009382,-0.159646464,2.265932885,0.956515527,0.328066352,0.791957673
ENSRNOG00000018450,-0.87858756,-2.52338512,0.95645065,0.328082757,0.791957673
ENSRNOG00000020460,0.092749454,5.066918769,0.956391231,0.328097782,0.791957673
ENSRNOG00000008334,-0.105954274,4.332393107,0.955753211,0.328259178,0.792289088
ENSRNOG00000040183,0.260164186,0.355951321,0.955160702,0.328409155,0.792557958
ENSRNOG00000029292,0.462808614,-1.500898153,0.955122689,0.32841878,0.792557958
ENSRNOG00000002790,-0.146362302,4.14107324,0.954234433,0.328643796,0.793002245
ENSRNOG00000032771,1.10087182,-3.133266941,0.954167779,0.328660689,0.793002245
ENSRNOG00000015825,-0.121730961,3.551374498,0.95411041,0.32867523,0.793002245
ENSRNOG00000024111,0.176270058,1.771162405,0.953872514,0.328735537,0.793069692
ENSRNOG00000018936,0.090984596,5.137542737,0.953809866,0.328751421,0.793069692
ENSRNOG00000048817,0.291166206,0.092607173,0.953670351,0.328786797,0.79309685
ENSRNOG00000060851,0.299529901,0.694777112,0.953229043,0.328898732,0.793308663
ENSRNOG00000018999,-0.125123518,4.799020755,0.952684787,0.329036848,0.793583591
ENSRNOG00000043059,-0.110236294,4.703659221,0.952512472,0.329080593,0.793591365
ENSRNOG00000010731,0.727809867,-2.291919732,0.952481961,0.329088339,0.793591365
ENSRNOG00000042985,-0.991207215,-2.988708587,0.951642365,0.3293016,0.794047408
ENSRNOG00000000283,0.096987919,4.641886798,0.951274219,0.329395168,0.794171788
ENSRNOG00000007850,-0.128536727,3.122422058,0.951200301,0.329413959,0.794171788
ENSRNOG00000017913,-0.086953291,5.671925729,0.951154371,0.329425636,0.794171788
ENSRNOG00000025034,0.114041659,4.144131627,0.950812281,0.329512624,0.794323263
ENSRNOG00000051065,-0.43618698,-1.475088405,0.950363312,0.329626837,0.794540336
ENSRNOG00000018648,-0.104547189,4.494176829,0.949830469,0.329762454,0.794763337
ENSRNOG00000027359,0.162374774,1.939064422,0.949809899,0.32976769,0.794763337
ENSRNOG00000023700,0.096232609,4.993119804,0.949432104,0.329863892,0.794936928
ENSRNOG00000011523,0.089298446,6.669468598,0.949268292,0.329905617,0.794979218
ENSRNOG00000055777,0.59956105,-2.133110248,0.949130147,0.32994081,0.795005763
ENSRNOG00000061934,-1.203935104,-3.131751649,0.949022762,0.32996817,0.795013432
ENSRNOG00000003219,0.205760186,0.888791285,0.948659566,0.330060728,0.795120764
ENSRNOG00000007799,1.499354572,-3.29491963,0.948658193,0.330061078,0.795120764
ENSRNOG00000032576,0.480396094,-1.626011696,0.948166878,0.330186342,0.795334993
ENSRNOG00000012091,0.100002407,4.425845416,0.9481065,0.33020174,0.795334993
ENSRNOG00000035543,-0.877492793,-2.680764173,0.948024842,0.330222567,0.795334993
ENSRNOG00000004391,0.74220732,-2.523683023,0.947395383,0.330383168,0.79566352
ENSRNOG00000037655,-0.094958708,4.787418093,0.947269605,0.330415271,0.79568256
ENSRNOG00000007884,0.129624365,3.732145731,0.947001862,0.330483623,0.795788883
ENSRNOG00000029707,-0.391667409,-0.092919613,0.946891361,0.330511839,0.79579855
ENSRNOG00000021334,0.418665663,-1.251272808,0.9454352,0.330883956,0.796636193
ENSRNOG00000019749,-0.086704661,6.297663109,0.945284451,0.330922511,0.796670689
ENSRNOG00000019290,0.092682625,4.764858503,0.944723016,0.331066155,0.796958154
ENSRNOG00000031795,-0.583285752,-2.293386448,0.941706664,0.331839318,0.798760873
ENSRNOG00000014182,-0.102246282,4.703090271,0.941170524,0.331976995,0.799033781
ENSRNOG00000013977,0.084207555,7.525804189,0.940765244,0.332081118,0.799225896
ENSRNOG00000050028,-0.825258682,-2.425069412,0.940633544,0.332114964,0.799248854
ENSRNOG00000032778,-0.178436749,2.002153467,0.94001149,0.332274887,0.799575199
ENSRNOG00000016063,0.101620491,6.567505564,0.939770351,0.332336908,0.799636677
ENSRNOG00000021688,0.376112244,-1.13436426,0.939723074,0.33234907,0.799636677
ENSRNOG00000017976,-0.769867015,-2.573392936,0.939463701,0.332415802,0.79973872
ENSRNOG00000002026,0.180992513,1.757112134,0.938385804,0.332693318,0.800297353
ENSRNOG00000049248,-1.022223403,-2.988556033,0.938372765,0.332696677,0.800297353
ENSRNOG00000005206,-0.70945083,-2.473453254,0.93756407,0.332905089,0.800740109
ENSRNOG00000018515,-0.114148814,3.523257669,0.93738439,0.332951419,0.800792971
ENSRNOG00000005087,0.086979523,6.725719344,0.936838382,0.333092258,0.801073115
ENSRNOG00000017222,0.091175317,5.424374407,0.936006949,0.333306872,0.801530633
ENSRNOG00000048563,-0.479657798,-1.625169939,0.935722374,0.333380371,0.801648756
ENSRNOG00000001479,0.088905726,8.130061287,0.935220702,0.333509993,0.801901807
ENSRNOG00000016137,0.085360336,7.983110825,0.93393485,0.33384254,0.802642702
ENSRNOG00000011969,0.151642551,3.762813843,0.933691386,0.333905554,0.802735513
ENSRNOG00000057367,-0.085876607,7.922422039,0.932685153,0.33416616,0.803303301
ENSRNOG00000012772,-0.121575986,3.632880063,0.932426865,0.334233099,0.803405482
ENSRNOG00000027156,-0.133665115,3.937052276,0.932256415,0.334277283,0.803452956
ENSRNOG00000021578,0.194324341,1.195552132,0.932065777,0.334326709,0.803513022
ENSRNOG00000002196,0.230297252,1.192182909,0.931638571,0.334437505,0.803720565
ENSRNOG00000017889,-0.105297388,4.198078024,0.931202522,0.334550645,0.803933709
ENSRNOG00000057113,-0.635932006,-2.381026752,0.930254265,0.334796863,0.804466587
ENSRNOG00000017093,-0.146134726,2.421000957,0.929734345,0.334931965,0.804732413
ENSRNOG00000014675,-0.118679291,4.251243406,0.929601741,0.334966434,0.804754374
ENSRNOG00000017165,0.125877312,3.070370069,0.929510893,0.334990052,0.804754374
ENSRNOG00000052513,-0.085339013,7.095327229,0.929353176,0.335031058,0.80479409
ENSRNOG00000020349,0.239210221,0.69230803,0.928922618,0.335143039,0.805004276
ENSRNOG00000010859,-0.095665291,5.109040801,0.928749598,0.335188052,0.805053591
ENSRNOG00000002091,0.096347714,5.943388503,0.928583965,0.335231151,0.805098302
ENSRNOG00000004939,-0.829953219,-2.85801591,0.928376146,0.335285238,0.805169393
ENSRNOG00000050215,-0.294012455,0.107784521,0.92741029,0.335536765,0.805714579
ENSRNOG00000022354,-0.100486522,4.31836647,0.926362865,0.335809819,0.806304462
ENSRNOG00000032009,-0.831064788,-2.857960251,0.926279899,0.33583146,0.806304462
ENSRNOG00000006483,-0.087483238,7.165201209,0.925915256,0.335926597,0.806473995
ENSRNOG00000060979,-0.091663516,6.500098585,0.925744112,0.335971262,0.80652234
ENSRNOG00000002376,-0.109078767,7.589560244,0.925457075,0.33604619,0.806643323
ENSRNOG00000037247,-0.121619403,3.651847761,0.925040756,0.336154906,0.806845385
ENSRNOG00000002449,0.090115752,6.4794881,0.924024421,0.336420505,0.807421092
ENSRNOG00000046364,-0.719430469,-2.058499843,0.923828124,0.336471835,0.807421092
ENSRNOG00000048795,-0.08668991,8.030086233,0.923808764,0.336476898,0.807421092
ENSRNOG00000014986,0.092412181,6.771067458,0.923747277,0.336492979,0.807421092
ENSRNOG00000022941,0.615961317,-2.131442974,0.923340229,0.336599463,0.807581833
ENSRNOG00000019590,-0.086722674,6.525521957,0.923303449,0.336609087,0.807581833
ENSRNOG00000046947,-0.634914188,-2.380373035,0.922906664,0.336712933,0.807772042
ENSRNOG00000026502,-0.263208426,0.174676339,0.922763244,0.336750479,0.807803181
ENSRNOG00000000459,0.339541142,-0.797086577,0.922108004,0.336922087,0.808155883
ENSRNOG00000015835,0.191282003,1.535364179,0.921878328,0.336982267,0.808185141
ENSRNOG00000005264,-0.090592106,6.152467022,0.921789567,0.337005529,0.808185141
ENSRNOG00000001524,0.093821011,4.964788159,0.921780069,0.337008018,0.808185141
ENSRNOG00000019624,0.089562206,6.241409517,0.921629342,0.337047524,0.808220938
ENSRNOG00000018952,0.101961699,6.000006847,0.921018415,0.337207712,0.808546098
ENSRNOG00000003281,-0.102796519,5.177371896,0.920784493,0.337269074,0.80858358
ENSRNOG00000020829,0.123284506,3.366172459,0.920729281,0.33728356,0.80858358
ENSRNOG00000046139,-0.478449128,-1.826321177,0.920677625,0.337297113,0.80858358
ENSRNOG00000057159,0.146196763,2.164263264,0.920395707,0.337371094,0.808701974
ENSRNOG00000052706,0.681130045,-2.093963461,0.920187585,0.337425723,0.808773968
ENSRNOG00000049007,-0.508303568,-1.890026834,0.919894065,0.337502789,0.808899723
ENSRNOG00000042686,-0.117891002,3.238578333,0.919673228,0.337560787,0.808979764
ENSRNOG00000004637,0.089090365,5.716741387,0.919429125,0.33762491,0.809074473
ENSRNOG00000023591,0.091717025,4.913005456,0.918341823,0.337910732,0.809700402
ENSRNOG00000011654,-0.166853358,1.874343308,0.918111539,0.33797131,0.809786547
ENSRNOG00000001003,0.114057437,4.23686975,0.917833331,0.338044513,0.80990293
ENSRNOG00000032618,-0.359650385,-1.039752454,0.917507767,0.338130203,0.810029151
ENSRNOG00000030217,0.698218052,-2.295276452,0.917443467,0.338147131,0.810029151
ENSRNOG00000022438,0.136814683,2.839069997,0.917352439,0.338171097,0.810029151
ENSRNOG00000005888,-0.558030274,-2.021482547,0.917147563,0.338225045,0.810099364
ENSRNOG00000028534,0.09518428,4.523873512,0.916282376,0.338452996,0.810575662
ENSRNOG00000021241,0.206765367,1.720721542,0.916138663,0.33849088,0.810575662
ENSRNOG00000008686,0.1339444,2.979094484,0.916095625,0.338502226,0.810575662
ENSRNOG00000007224,-0.129884538,4.725292323,0.916018706,0.338522506,0.810575662
ENSRNOG00000013271,-0.100703172,6.58972748,0.915319924,0.338706815,0.81095793
ENSRNOG00000014436,-0.085789194,6.771829421,0.915050088,0.338778023,0.811069365
ENSRNOG00000003207,-0.252058954,0.382713641,0.914792268,0.338846078,0.811173238
ENSRNOG00000042041,0.106493857,4.253101336,0.91450844,0.33892102,0.81129358
ENSRNOG00000020107,0.100144348,4.952339686,0.914334481,0.338966963,0.811344493
ENSRNOG00000056148,-0.110550984,4.055160071,0.91346119,0.339197728,0.811837753
ENSRNOG00000005614,0.09793792,5.159031308,0.913242254,0.339255614,0.811917203
ENSRNOG00000061515,-0.122928366,3.133345252,0.913144769,0.339281394,0.811919807
ENSRNOG00000020560,1.006432281,-2.923147338,0.912647043,0.339413055,0.812128299
ENSRNOG00000009029,-0.089382597,8.43725615,0.912628683,0.339417912,0.812128299
ENSRNOG00000060395,0.217071002,0.845211625,0.912196682,0.339532245,0.812342755
ENSRNOG00000012738,-0.087717169,7.200867684,0.91171515,0.339659748,0.812560415
ENSRNOG00000019674,-0.125635125,2.965221636,0.91166647,0.339672641,0.812560415
ENSRNOG00000051895,-0.525915388,-1.427425618,0.911503458,0.339715822,0.812599232
ENSRNOG00000032561,0.117045665,4.174841825,0.911418642,0.339738291,0.812599232
ENSRNOG00000010154,0.093359069,4.95314872,0.910612609,0.339951928,0.813025159
ENSRNOG00000046707,-0.984736871,-2.98805811,0.910560233,0.339965816,0.813025159
ENSRNOG00000054814,-1.010608677,-2.988290672,0.910319232,0.340029731,0.813118875
ENSRNOG00000005357,0.088912591,6.292964078,0.910092778,0.340089803,0.813203389
ENSRNOG00000011553,0.089005482,5.666245891,0.909784402,0.34017163,0.813339904
ENSRNOG00000030930,1.189270492,-3.132142566,0.909183624,0.34033112,0.813662078
ENSRNOG00000059922,0.880019966,-2.796238477,0.908751242,0.340445968,0.813877482
ENSRNOG00000007268,0.154022729,2.483829963,0.908390604,0.3405418,0.814005133
ENSRNOG00000002838,0.10159177,4.376589774,0.908363988,0.340548874,0.814005133
ENSRNOG00000021063,0.182958207,1.565608372,0.907955071,0.340657581,0.814205789
ENSRNOG00000020144,0.08781858,5.698981313,0.907684582,0.340729515,0.81428128
ENSRNOG00000046128,0.097742408,4.98691396,0.907650077,0.340738692,0.81428128
ENSRNOG00000012611,0.150587186,2.246449635,0.907248591,0.340845504,0.814477342
ENSRNOG00000001632,-0.095750571,7.003205605,0.907039918,0.340901037,0.814492694
ENSRNOG00000060050,-0.832484009,-2.857515051,0.907038304,0.340901467,0.814492694
ENSRNOG00000058463,-0.832499632,-2.857515051,0.906922637,0.340932254,0.814507071
ENSRNOG00000026643,0.093518816,6.114625241,0.905972102,0.341185402,0.815052639
ENSRNOG00000008663,-0.109626676,4.62087998,0.905866909,0.341213433,0.815060389
ENSRNOG00000025509,0.125893785,3.782191332,0.905671378,0.341265544,0.815125655
ENSRNOG00000010217,-0.110567679,7.560775742,0.904898528,0.341471623,0.815558641
ENSRNOG00000000471,0.178116316,1.565030361,0.902793134,0.342033872,0.816842168
ENSRNOG00000014832,-0.104501204,4.690535639,0.90244368,0.342127315,0.817005991
ENSRNOG00000014353,0.087671102,6.970767538,0.900982126,0.342518503,0.817865559
ENSRNOG00000016368,-0.169734152,2.621340109,0.900913041,0.342537009,0.817865559
ENSRNOG00000010575,0.677354981,-2.427120052,0.899115281,0.343019048,0.818957042
ENSRNOG00000060984,0.499404798,-1.988952433,0.898892569,0.343078828,0.8190403
ENSRNOG00000014130,0.309552711,-0.587155716,0.898454917,0.343196343,0.819261367
ENSRNOG00000050995,0.173475574,1.572106201,0.897988456,0.343321653,0.819402008
ENSRNOG00000011611,-0.086588477,7.582608749,0.8979673,0.343327338,0.819402008
ENSRNOG00000022514,0.110069126,4.348491108,0.897957339,0.343330015,0.819402008
ENSRNOG00000008861,0.119879022,3.023939744,0.897443823,0.343468042,0.819671937
ENSRNOG00000021116,-0.498170834,-1.679703391,0.89706202,0.343570715,0.81984286
ENSRNOG00000023385,0.092613016,8.118546123,0.896975291,0.343594043,0.81984286
ENSRNOG00000016353,0.499531342,-1.988516856,0.896873748,0.34362136,0.81984286
ENSRNOG00000026497,0.090216871,4.949243135,0.896771231,0.343648941,0.81984286
ENSRNOG00000025394,-0.120126716,7.086605738,0.896661004,0.343678599,0.81984286
ENSRNOG00000000881,-0.089743922,5.708172031,0.896575749,0.343701541,0.81984286
ENSRNOG00000001058,0.090311111,5.499782634,0.896528752,0.343714189,0.81984286
ENSRNOG00000010821,0.10017638,4.493940083,0.896127421,0.343822219,0.820041054
ENSRNOG00000000593,0.10089414,6.381695499,0.896033735,0.343847444,0.820041738
ENSRNOG00000000417,0.083003812,8.907741291,0.895624928,0.343957544,0.820244827
ENSRNOG00000008584,-0.120572761,3.734399872,0.894558398,0.344245008,0.820870818
ENSRNOG00000028892,0.406888981,-1.023514807,0.894093983,0.344370283,0.821110001
ENSRNOG00000020093,-0.164278312,1.796781079,0.893921089,0.344416937,0.821161699
ENSRNOG00000058676,-0.997893553,-2.988309982,0.893808951,0.344447201,0.821174315
ENSRNOG00000015021,0.095038685,4.685639976,0.892904448,0.344691442,0.821697019
ENSRNOG00000031599,-0.360348008,-0.796026097,0.892690919,0.344749135,0.821774976
ENSRNOG00000019525,0.080616582,7.61847618,0.892572094,0.344781245,0.82178604
ENSRNOG00000000467,0.094190365,5.036013948,0.892487352,0.344804148,0.82178604
ENSRNOG00000000852,-0.103608449,7.968412263,0.892396332,0.34482875,0.82178604
ENSRNOG00000019697,-0.09688761,6.602830604,0.891387537,0.345101575,0.822376629
ENSRNOG00000022737,-1.422759233,-3.059020815,0.890837944,0.345250334,0.822671503
ENSRNOG00000019400,0.080502912,10.98512355,0.890654867,0.345299907,0.822730008
ENSRNOG00000021882,-0.088547861,7.038569688,0.890438382,0.345358538,0.822810087
ENSRNOG00000039877,0.098389095,4.220339658,0.89024923,0.345409778,0.822872544
ENSRNOG00000027601,1.28373241,-3.379941957,0.889484937,0.345616923,0.823306381
ENSRNOG00000057824,-0.976539145,-2.988853069,0.889233991,0.345684974,0.823408836
ENSRNOG00000017610,0.146270735,8.052096068,0.888581794,0.345861918,0.823770639
ENSRNOG00000048617,0.084369999,6.286387371,0.888455692,0.345896144,0.82379249
ENSRNOG00000033038,0.441785912,-1.708900457,0.887764944,0.346083706,0.824157211
ENSRNOG00000016585,-0.090420182,6.067957885,0.88770713,0.346099411,0.824157211
ENSRNOG00000003397,-0.094096807,4.502157912,0.887502313,0.346155056,0.824229243
ENSRNOG00000019990,0.159867601,1.801491866,0.887362948,0.346192926,0.824229243
ENSRNOG00000052128,-0.503889362,-1.8894789,0.887319044,0.346204857,0.824229243
ENSRNOG00000013533,0.080617126,7.967043381,0.887063744,0.346274248,0.824328213
ENSRNOG00000023538,0.107619468,4.114598701,0.886981651,0.346296565,0.824328213
ENSRNOG00000015529,0.519981086,-1.890783415,0.88670099,0.346372877,0.824450185
ENSRNOG00000005956,0.410431313,-1.153941454,0.886357941,0.346466183,0.824581533
ENSRNOG00000051912,-0.831573536,-2.85686651,0.886313727,0.346478212,0.824581533
ENSRNOG00000056942,-0.289338093,0.033189581,0.885557762,0.346683958,0.825011477
ENSRNOG00000048758,0.202909584,1.268992332,0.885191667,0.346783655,0.825177518
ENSRNOG00000016231,0.124945967,4.1580657,0.885117273,0.34680392,0.825177518
ENSRNOG00000056946,-0.097390617,5.889445515,0.88352486,0.347238063,0.826150729
ENSRNOG00000011009,0.13772088,2.977698894,0.883289157,0.347302386,0.826220259
ENSRNOG00000017383,0.088253679,5.266530785,0.883233638,0.347317539,0.826220259
ENSRNOG00000060518,0.754914999,6.311014458,0.882975806,0.347387924,0.826327914
ENSRNOG00000036698,-0.10421075,6.39832968,0.882671102,0.347471128,0.826443569
ENSRNOG00000054286,0.742449268,-2.67994269,0.882613684,0.34748681,0.826443569
ENSRNOG00000028411,-0.083936118,5.634934325,0.882434517,0.347535751,0.826500187
ENSRNOG00000025629,0.086591796,5.743726942,0.882278151,0.347578471,0.826542006
ENSRNOG00000053028,-0.620031854,-2.097049022,0.882118669,0.347622049,0.826585859
ENSRNOG00000056297,-0.083525117,6.39760495,0.881695352,0.347737756,0.826801203
ENSRNOG00000023209,-0.52590111,-1.379793177,0.881564087,0.347773646,0.826826752
ENSRNOG00000000568,-0.094312584,4.692358969,0.880369855,0.348100399,0.82754377
ENSRNOG00000004172,0.094371037,5.177024825,0.879495296,0.348339951,0.828053394
ENSRNOG00000030158,1.274776918,-3.380265218,0.87870507,0.348556596,0.828328867
ENSRNOG00000037115,1.274776918,-3.380265218,0.87870507,0.348556596,0.828328867
ENSRNOG00000054252,1.274776918,-3.380265218,0.87870507,0.348556596,0.828328867
ENSRNOG00000059850,1.274776918,-3.380265218,0.87870507,0.348556596,0.828328867
